standard_inchi_key	organism_name	taxon_id	organism_wikidata	reference_doi	structure_wikidata
HJHLJUOSUXPSSA-LXZINMRSSA-N	Streptomyces cattleya	NCBITaxon:29303	http://www.wikidata.org/entity/Q18385815	10.1007/S13765-017-0268-X	http://www.wikidata.org/entity/Q108730856
HJYYPODYNSCCOU-ODRIEIDWSA-N	Salinispora arenicola	NCBITaxon:168697	http://www.wikidata.org/entity/Q16992378	10.1021/NP0604580	http://www.wikidata.org/entity/Q26270990
HJYYPODYNSCCOU-ODRIEIDWSA-N	Amycolatopsis mediterranei	NCBITaxon:33910	http://www.wikidata.org/entity/Q14640883	10.1016/S1074-5521(98)90141-7	http://www.wikidata.org/entity/Q26270990
HJYYPODYNSCCOU-ODRIEIDWSA-N	Amycolatopsis mediterranei	NCBITaxon:33910	http://www.wikidata.org/entity/Q14640883	10.1111/LAM.12332	http://www.wikidata.org/entity/Q26270990
HKBVCNIYXAXHCW-RJZLBLBSSA-N	Micromonospora	NCBITaxon:1873	http://www.wikidata.org/entity/Q3061522	10.1021/ACS.ORGLETT.7B04018	http://www.wikidata.org/entity/Q105029579
HKDUHJNLZOVWHW-UHFFFAOYSA-N	Microcystis aeruginosa	NCBITaxon:1126	http://www.wikidata.org/entity/Q3555762	10.1021/ACSSYNBIO.2C00389	http://www.wikidata.org/entity/Q118469283
HKGLETKFBVSBOX-GDLZYMKVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.JNATPROD.9B00198	http://www.wikidata.org/entity/Q105029633
HKGLETKFBVSBOX-GDLZYMKVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1038/S41429-020-0342-1	http://www.wikidata.org/entity/Q105029633
HKGLETKFBVSBOX-GDLZYMKVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.35.645	http://www.wikidata.org/entity/Q105029633
HKJGXZQUAMKOKS-GIEQTFEPSA-N	Penicillium	NCBITaxon:5073	http://www.wikidata.org/entity/Q843136	10.1038/JA.2005.39	http://www.wikidata.org/entity/Q77279896
HKJGXZQUAMKOKS-HMCFAXLDSA-N	Penicillium	NCBITaxon:5073	http://www.wikidata.org/entity/Q843136	10.1038/JA.2005.39	http://www.wikidata.org/entity/Q77511913
HKLDUJXJTQJSEJ-OLXNOMCWSA-N	Streptomyces violaceoruber	NCBITaxon:1935	http://www.wikidata.org/entity/Q26293287	10.1039/A908387A	http://www.wikidata.org/entity/Q262602
HKLWUXDZILHGOB-DSXPNFDZSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1002/CBIC.201500317	http://www.wikidata.org/entity/Q77371144
HKLWUXDZILHGOB-DSXPNFDZSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1080/10286020.2012.761209	http://www.wikidata.org/entity/Q77371144
HKMDGBLVBSZZGX-QANDYNDUSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1002/ANIE.202015570	http://www.wikidata.org/entity/Q113959226
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Lyngbya majuscula	NCBITaxon:158786	http://www.wikidata.org/entity/Q20720044	10.1021/ACS.JNATPROD.7B00751	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Tubifera casparyi	NCBITaxon:1842049	http://www.wikidata.org/entity/Q110570716	10.1016/S0960-894X(03)00592-4	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Micromonospora	NCBITaxon:1873	http://www.wikidata.org/entity/Q3061522	10.7164/ANTIBIOTICS.53.895	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.JNATPROD.7B01055	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.JNATPROD.7B01058	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/NP900163F	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1248/CPB.51.1402	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1271/BBB1961.50.2723	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.30.275	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.40.1782	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.42.571	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.43.168	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.1271/BBB1961.49.1959	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.1007/S11427-019-1597-6	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.1021/JF0532617	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.3390/MD12042079	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces lividans	NCBITaxon:1916	http://www.wikidata.org/entity/Q68792845	10.1038/JA.2015.31	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Sporormiella similis	NCBITaxon:269685	http://www.wikidata.org/entity/Q10676441	10.1021/ACS.JNATPROD.7B00064	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces longisporoflavus	NCBITaxon:28044	http://www.wikidata.org/entity/Q26290907	10.7164/ANTIBIOTICS.49.1060	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces longisporoflavus	NCBITaxon:28044	http://www.wikidata.org/entity/Q26290907	10.7164/ANTIBIOTICS.51.679	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Lycogala epidendrum	NCBITaxon:300236	http://www.wikidata.org/entity/Q520210	10.1248/CPB.53.594	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces sanyensis	NCBITaxon:568869	http://www.wikidata.org/entity/Q26292459	10.1038/S41598-019-48261-7	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces sanyensis	NCBITaxon:568869	http://www.wikidata.org/entity/Q26292459	10.3390/MD11020466	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces sanyensis	NCBITaxon:568869	http://www.wikidata.org/entity/Q26292459	10.3390/MD17100588	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces platensis	NCBITaxon:58346	http://www.wikidata.org/entity/Q26291839	10.7164/ANTIBIOTICS.45.195	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Lechevalieria aerocolonigenes	NCBITaxon:68170	http://www.wikidata.org/entity/Q25861287	10.1039/C39780000800	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Streptomyces staurosporininus	NCBITaxon:887469	http://www.wikidata.org/entity/Q26292825	10.1099/IJS.0.031922-0	http://www.wikidata.org/entity/Q5957181
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.55.1063	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.1080/00021369.1986.10867821	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.1248/CPB.51.1402	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.7164/ANTIBIOTICS.40.1782	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.7164/ANTIBIOTICS.48.143	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.7164/ANTIBIOTICS.49.1060	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces actuosus	NCBITaxon:1885	http://www.wikidata.org/entity/Q22286788	10.7164/ANTIBIOTICS.49.519	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.1080/00021369.1986.10867821	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.1248/CPB.51.1402	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.7164/ANTIBIOTICS.40.1782	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.7164/ANTIBIOTICS.48.143	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.7164/ANTIBIOTICS.49.1060	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces hygroscopicus	NCBITaxon:1912	http://www.wikidata.org/entity/Q3975996	10.7164/ANTIBIOTICS.49.519	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces longisporoflavus	NCBITaxon:28044	http://www.wikidata.org/entity/Q26290907	10.7164/ANTIBIOTICS.48.143	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.1080/00021369.1986.10867821	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.1248/CPB.51.1402	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.7164/ANTIBIOTICS.40.1782	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.7164/ANTIBIOTICS.48.143	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.7164/ANTIBIOTICS.49.1060	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Streptomyces lividus	NCBITaxon:282216	http://www.wikidata.org/entity/Q104095895	10.7164/ANTIBIOTICS.49.519	http://www.wikidata.org/entity/Q77559238
HKSZLNNOFSGOKW-UHFFFAOYSA-N	Lechevalieria aerocolonigenes	NCBITaxon:68170	http://www.wikidata.org/entity/Q25861287	10.1271/BBB.67.127	http://www.wikidata.org/entity/Q77559238
HLICYXJNAMINIS-XRMWKQQBSA-N	Streptomyces coeruleorubidus	NCBITaxon:116188	http://www.wikidata.org/entity/Q22287119	10.7164/ANTIBIOTICS.42.512	http://www.wikidata.org/entity/Q105030162
HLMIGMDSLGMUPV-ZGNIOFJSSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1128/AAC.00991-15	http://www.wikidata.org/entity/Q105030208
HLOPMQJRUIOMJO-ZPYNKGFJSA-N	Pseudomonas aeruginosa	NCBITaxon:287	http://www.wikidata.org/entity/Q31856	10.1128/JB.00492-10	http://www.wikidata.org/entity/Q105030246
HLOPMQJRUIOMJO-ZPYNKGFJSA-N	Pseudomonas aeruginosa	NCBITaxon:287	http://www.wikidata.org/entity/Q31856	10.7164/ANTIBIOTICS.25.122	http://www.wikidata.org/entity/Q105030246
HLSBKABOQXRVQW-ICZSIEETSA-N	Bacillus	NCBITaxon:1386	http://www.wikidata.org/entity/Q212032	10.1021/JA2015795	http://www.wikidata.org/entity/Q75058436
HLYMRXUSGGFLEA-CTXXGXLOSA-N	Tolypocladium	NCBITaxon:29909	http://www.wikidata.org/entity/Q7814691	10.1021/ACS.JNATPROD.0C00675	http://www.wikidata.org/entity/Q110169422
HMSYAPGFKGSXAJ-PAHGNTJYSA-N	Actinoplanes	NCBITaxon:1865	http://www.wikidata.org/entity/Q16825162	10.7164/ANTIBIOTICS.46.1175	http://www.wikidata.org/entity/Q27286661
HMSYAPGFKGSXAJ-PAHGNTJYSA-N	Streptomyces collinus	NCBITaxon:42684	http://www.wikidata.org/entity/Q22287122	10.1007/S10295-015-1685-7	http://www.wikidata.org/entity/Q27286661
HMSYAPGFKGSXAJ-PAHGNTJYSA-N	Streptomyces collinus	NCBITaxon:42684	http://www.wikidata.org/entity/Q22287122	10.1021/ACSCHEMBIO.9B00086	http://www.wikidata.org/entity/Q27286661
HMWKYWYROANUEN-OUBBJWQNSA-N	Frankia	NCBITaxon:1854	http://www.wikidata.org/entity/Q134931	10.1021/ACS.JNATPROD.0C01291	http://www.wikidata.org/entity/Q113959022
HMXRHVCZYGEXRQ-JYMVZIKVSA-N	Xenorhabdus	NCBITaxon:626	http://www.wikidata.org/entity/Q1465894	10.1002/CBIC.201402065	http://www.wikidata.org/entity/Q75059788
HNAPWDKFUSLFFE-UHFFFAOYSA-N	Bacillus subtilis	NCBITaxon:1423	http://www.wikidata.org/entity/Q131238	10.7164/ANTIBIOTICS.40.437	http://www.wikidata.org/entity/Q105030781
HNFCMZRTSDWBCX-FFVXNQHYSA-N	Bacillus thuringiensis	NCBITaxon:1428	http://www.wikidata.org/entity/Q310467	10.1016/J.ISCI.2021.102480	http://www.wikidata.org/entity/Q113959211
HNJSPDJKLKPYKX-RUZDIDTESA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1007/S12539-013-0200-Y	http://www.wikidata.org/entity/Q77496620
HNJSPDJKLKPYKX-RUZDIDTESA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/OL301343N	http://www.wikidata.org/entity/Q77496620
HNPIAKGZUJZKED-UHFFFAOYSA-N	Streptomyces venezuelae	NCBITaxon:54571	http://www.wikidata.org/entity/Q7623398	10.1002/CBIC.201600396	http://www.wikidata.org/entity/Q105031005
HNSRCWWMQWCNGW-YCUXMAJDSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1016/J.CHEMBIOL.2018.02.008	http://www.wikidata.org/entity/Q105031046
HNSRCWWMQWCNGW-YCUXMAJDSA-N	Streptomyces lydicus	NCBITaxon:47763	http://www.wikidata.org/entity/Q26291044	10.3389/FMICB.2019.02077	http://www.wikidata.org/entity/Q105031046
HOBULLUHJKDCFY-YBOMPZLVSA-N	Desmonostoc muscorum	NCBITaxon:1179	http://www.wikidata.org/entity/Q67344341	10.1021/ACS.JNATPROD.2C00162	http://www.wikidata.org/entity/Q118469170
HOBULLUHJKDCFY-YBOMPZLVSA-N	Nostoc muscorum	NCBITaxon:1179	http://www.wikidata.org/entity/Q68782583	10.1021/ACS.JNATPROD.2C00162	http://www.wikidata.org/entity/Q118469170
HOHFUOUUBIGTHJ-DCCNVSEVSA-N	Nostoc	NCBITaxon:1177	http://www.wikidata.org/entity/Q311257	10.1039/D1OB00772F	http://www.wikidata.org/entity/Q113959070
HPDAHGRYYHSHHB-VQIIKMDRSA-N	Cystobacter	NCBITaxon:42	http://www.wikidata.org/entity/Q5201264	10.1002/ANIE.201409964	http://www.wikidata.org/entity/Q77492666
HPIOIUSFXDCSLD-KEVLTHRLSA-N	Anabaena	NCBITaxon:1163	http://www.wikidata.org/entity/Q133353	10.1016/S0040-4020(01)92264-1	http://www.wikidata.org/entity/Q105109933
HPJIGCCEYVHLSS-KNHRAITDSA-N	Pseudomonas	NCBITaxon:286	http://www.wikidata.org/entity/Q131143	10.1021/ACS.JNATPROD.0C00263	http://www.wikidata.org/entity/Q110169291
HPNSFSBZBAHARI-RUDMXATFSA-N	Aspergillus	NCBITaxon:5052	http://www.wikidata.org/entity/Q335130	10.1042/BJ0500630	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium	NCBITaxon:5073	http://www.wikidata.org/entity/Q843136	10.1016/J.BMCL.2012.02.106	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium brevicompactum	NCBITaxon:5074	http://www.wikidata.org/entity/Q7162860	10.1128/AEM.03015-10	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium griseofulvum	NCBITaxon:5078	http://www.wikidata.org/entity/Q10622943	10.1021/OL060107C	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium roqueforti	NCBITaxon:5082	http://www.wikidata.org/entity/Q133247	10.1016/J.FM.2016.10.013	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium echinulatum	NCBITaxon:60174	http://www.wikidata.org/entity/Q7162861	10.1016/S0007-1536(88)80040-8	http://www.wikidata.org/entity/Q420553
HPNSFSBZBAHARI-RUDMXATFSA-N	Penicillium parvum	NCBITaxon:70113	http://www.wikidata.org/entity/Q20721658	10.1021/NP8003497	http://www.wikidata.org/entity/Q420553
HPSKOYMKFAIFRZ-AUPXWIRCSA-N	Acremonium tubakii	NCBITaxon:146077	http://www.wikidata.org/entity/Q10400029	10.1021/ACS.JNATPROD.0C01186	http://www.wikidata.org/entity/Q113959056
HQPIKMNKCMXJQC-ONEGZZNKSA-N	Salinispora tropica	NCBITaxon:168695	http://www.wikidata.org/entity/Q16992381	10.1073/PNAS.0700962104	http://www.wikidata.org/entity/Q105109952
HQPIKMNKCMXJQC-ONEGZZNKSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.50.537	http://www.wikidata.org/entity/Q105109952
HQUPTJOAWSKGJC-UHFFFAOYSA-N	Pseudomonas	NCBITaxon:286	http://www.wikidata.org/entity/Q131143	10.3390/MOLECULES24224170	http://www.wikidata.org/entity/Q105032440
HRAPIHJIKATMEB-GWVUBWKVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1038/S41598-018-20018-8	http://www.wikidata.org/entity/Q105032539
HRAPIHJIKATMEB-GWVUBWKVSA-N	Nocardiopsis	NCBITaxon:2013	http://www.wikidata.org/entity/Q19729591	10.1021/ACS.JNATPROD.8B00708	http://www.wikidata.org/entity/Q105032539
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1111/J.1365-2958.2005.04953.X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1111/J.1365-2958.2005.04953.X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1006/BBRC.1996.0276	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1016/S1074-5521(97)90288-X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1046/J.1365-2958.2002.02879.X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1073/PNAS.102285099	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1074/JBC.M611912200	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1111/J.1574-6968.1997.TB12788.X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1111/J.1574-6968.2001.TB10644.X	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.1128/GENOMEA.00749-14	http://www.wikidata.org/entity/Q77559883
HRGFAEUWEMDRRZ-QLRHZSCISA-N	Streptomyces toyocaensis	NCBITaxon:55952	http://www.wikidata.org/entity/Q104095924	10.7164/ANTIBIOTICS.39.1533	http://www.wikidata.org/entity/Q77559883
HRHXOJYXAMLRQF-MDZDMXLPSA-N	Fusarium fujikuroi	NCBITaxon:5127	http://www.wikidata.org/entity/Q10500328	10.1021/NP5008137	http://www.wikidata.org/entity/Q77310147
HRHXOJYXAMLRQF-UHFFFAOYSA-N	Fusarium fujikuroi	NCBITaxon:5127	http://www.wikidata.org/entity/Q10500328	10.1021/NP5008137	http://www.wikidata.org/entity/Q104168317
HRWPMELFEHBAIH-UHFFFAOYSA-N	Streptosporangium	NCBITaxon:2000	http://www.wikidata.org/entity/Q26293695	10.1007/S00253-015-7248-Z	http://www.wikidata.org/entity/Q77420723
HRWPMELFEHBAIH-UHFFFAOYSA-N	Streptosporangium	NCBITaxon:2000	http://www.wikidata.org/entity/Q26293695	10.7164/ANTIBIOTICS.47.619	http://www.wikidata.org/entity/Q77420723
HSAYNVFLMRITQH-BRZSWXGTSA-N	Streptomyces arenae	NCBITaxon:29301	http://www.wikidata.org/entity/Q22286928	10.1016/S0378-1119(98)00618-0	http://www.wikidata.org/entity/Q115949317
HSRXNKIXELDMBE-BIYDSLDMSA-N	Nostoc	NCBITaxon:1177	http://www.wikidata.org/entity/Q311257	10.1021/ACS.JNATPROD.6B01175	http://www.wikidata.org/entity/Q105110379
HSVRTPZWHMWONP-JUEDDRGBSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1016/S0040-4039(03)01318-2	http://www.wikidata.org/entity/Q75069601
HSVRTPZWHMWONP-JUEDDRGBSA-N	Streptomyces albus	NCBITaxon:1888	http://www.wikidata.org/entity/Q7623378	10.1038/JA.2016.60	http://www.wikidata.org/entity/Q75069601
HSVRTPZWHMWONP-JUEDDRGBSA-N	Streptomyces flocculus	NCBITaxon:67300	http://www.wikidata.org/entity/Q62851335	10.1038/JA.2016.60	http://www.wikidata.org/entity/Q75069601
HTCPEWKHGGGJBI-UHFFFAOYSA-N	Streptomyces cremeus	NCBITaxon:66881	http://www.wikidata.org/entity/Q22287126	10.7164/ANTIBIOTICS.48.516	http://www.wikidata.org/entity/Q108730935
HTPODFYRHLWACU-GNLQXBSVSA-N	Fusarium	NCBITaxon:5506	http://www.wikidata.org/entity/Q131672	10.1271/BBB.62.858	http://www.wikidata.org/entity/Q113958751
HTPODFYRHLWACU-GNLQXBSVSA-N	Ophiocordyceps communis	NCBITaxon:988314	http://www.wikidata.org/entity/Q104096399	10.1021/NP900520B	http://www.wikidata.org/entity/Q113958751
HTXMLHOTNKOVND-UHFFFAOYSA-N	Pyricularia oryzae	NCBITaxon:1274781	http://www.wikidata.org/entity/Q80973031	10.1002/CBIC.201800620	http://www.wikidata.org/entity/Q110167801
HTXMLHOTNKOVND-UHFFFAOYSA-N	Nectria	NCBITaxon:5133	http://www.wikidata.org/entity/Q2708290	10.1080/10286020.2015.1040778	http://www.wikidata.org/entity/Q110167801
HUHJHKWRVBMICA-DTQAZKPQSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1002/CBIC.201402394	http://www.wikidata.org/entity/Q105033784
HUIPLTJKSZEWPF-UHFFFAOYSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.3390/MD13106247	http://www.wikidata.org/entity/Q77521147
HUIPLTJKSZEWPF-UHFFFAOYSA-N	Streptomyces olivaceus	NCBITaxon:47716	http://www.wikidata.org/entity/Q26291567	10.3390/MD16030098	http://www.wikidata.org/entity/Q77521147
HUKYPYXOBINMND-HYUJHOPRSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/JA01605A026	http://www.wikidata.org/entity/Q27110190
HUKYPYXOBINMND-HYUJHOPRSA-N	Streptomyces venezuelae	NCBITaxon:54571	http://www.wikidata.org/entity/Q7623398	10.1002/PRO.2204	http://www.wikidata.org/entity/Q27110190
HUKYPYXOBINMND-HYUJHOPRSA-N	Streptomyces venezuelae	NCBITaxon:54571	http://www.wikidata.org/entity/Q7623398	10.1007/S00253-008-1455-9	http://www.wikidata.org/entity/Q27110190
HUKYPYXOBINMND-HYUJHOPRSA-N	Streptomyces venezuelae	NCBITaxon:54571	http://www.wikidata.org/entity/Q7623398	10.1007/S10295-018-2024-6	http://www.wikidata.org/entity/Q27110190
